High0,Close0,Open0,Low0,Volume0,QuoteAssetVolume0,TakerBuyBaseAssetVolume0,TakerBuyQuoteAssetVolume0,TradeNum0,OpenTime0,CloseTime0,prof0,sym0,High1,Close1,Open1,Low1,Volume1,QuoteAssetVolume1,TakerBuyBaseAssetVolume1,TakerBuyQuoteAssetVolume1,TradeNum1,OpenTime1,CloseTime1,prof1,sym1,High2,Close2,Open2,Low2,Volume2,QuoteAssetVolume2,TakerBuyBaseAssetVolume2,TakerBuyQuoteAssetVolume2,TradeNum2,OpenTime2,CloseTime2,prof2,sym2,High3,Close3,Open3,Low3,Volume3,QuoteAssetVolume3,TakerBuyBaseAssetVolume3,TakerBuyQuoteAssetVolume3,TradeNum3,OpenTime3,CloseTime3,prof3,sym3,High4,Close4,Open4,Low4,Volume4,QuoteAssetVolume4,TakerBuyBaseAssetVolume4,TakerBuyQuoteAssetVolume4,TradeNum4,OpenTime4,CloseTime4,prof4,sym4
16973.09000000,16961.45000000,16958.70000000,16954.11000000,772.39766000,13101117.82927020,398.49595000,6759208.92853270,18333,1670153100000,1670153399999,0,BTCUSDT,16962.60000000,16938.96000000,16961.90000000,16926.84000000,1256.86357000,21292423.40092120,548.94224000,9299273.85332930,24553,1670153400000,1670153699999,0,BTCUSDT,16941.99000000,16940.02000000,16938.13000000,16918.66000000,908.61682000,15384031.26934730,437.49379000,7407543.17958220,20784,1670153700000,1670153999999,0,BTCUSDT,16941.56000000,16934.00000000,16940.13000000,16905.01000000,1097.43034000,18571821.65658410,554.14105000,9377729.99780930,22264,1670154000000,1670154299999,0,BTCUSDT,16949.00000000,16946.79000000,16934.00000000,16932.19000000,703.02894000,11910375.31280280,351.29035000,5951623.30732690,15759,1670154300000,1670154599999,0,BTCUSDT
16962.60000000,16938.96000000,16961.90000000,16926.84000000,1256.86357000,21292423.40092120,548.94224000,9299273.85332930,24553,1670153400000,1670153699999,0,BTCUSDT,16941.99000000,16940.02000000,16938.13000000,16918.66000000,908.61682000,15384031.26934730,437.49379000,7407543.17958220,20784,1670153700000,1670153999999,0,BTCUSDT,16941.56000000,16934.00000000,16940.13000000,16905.01000000,1097.43034000,18571821.65658410,554.14105000,9377729.99780930,22264,1670154000000,1670154299999,0,BTCUSDT,16949.00000000,16946.79000000,16934.00000000,16932.19000000,703.02894000,11910375.31280280,351.29035000,5951623.30732690,15759,1670154300000,1670154599999,0,BTCUSDT,16950.47000000,16944.79000000,16946.95000000,16939.18000000,479.20096000,8120244.21451770,239.64745000,4061010.23566420,12710,1670154600000,1670154899999,0,BTCUSDT
16941.99000000,16940.02000000,16938.13000000,16918.66000000,908.61682000,15384031.26934730,437.49379000,7407543.17958220,20784,1670153700000,1670153999999,0,BTCUSDT,16941.56000000,16934.00000000,16940.13000000,16905.01000000,1097.43034000,18571821.65658410,554.14105000,9377729.99780930,22264,1670154000000,1670154299999,0,BTCUSDT,16949.00000000,16946.79000000,16934.00000000,16932.19000000,703.02894000,11910375.31280280,351.29035000,5951623.30732690,15759,1670154300000,1670154599999,0,BTCUSDT,16950.47000000,16944.79000000,16946.95000000,16939.18000000,479.20096000,8120244.21451770,239.64745000,4061010.23566420,12710,1670154600000,1670154899999,0,BTCUSDT,16950.00000000,16948.64000000,16944.30000000,16939.65000000,389.10476000,6593178.28260370,213.24562000,3613449.00311750,11712,1670154900000,1670155199999,0,BTCUSDT
16941.56000000,16934.00000000,16940.13000000,16905.01000000,1097.43034000,18571821.65658410,554.14105000,9377729.99780930,22264,1670154000000,1670154299999,0,BTCUSDT,16949.00000000,16946.79000000,16934.00000000,16932.19000000,703.02894000,11910375.31280280,351.29035000,5951623.30732690,15759,1670154300000,1670154599999,0,BTCUSDT,16950.47000000,16944.79000000,16946.95000000,16939.18000000,479.20096000,8120244.21451770,239.64745000,4061010.23566420,12710,1670154600000,1670154899999,0,BTCUSDT,16950.00000000,16948.64000000,16944.30000000,16939.65000000,389.10476000,6593178.28260370,213.24562000,3613449.00311750,11712,1670154900000,1670155199999,0,BTCUSDT,16959.00000000,16950.49000000,16948.64000000,16948.00000000,761.88146000,12915878.62961710,388.85000000,6592257.16528490,14707,1670155200000,1670155499999,0,BTCUSDT
16949.00000000,16946.79000000,16934.00000000,16932.19000000,703.02894000,11910375.31280280,351.29035000,5951623.30732690,15759,1670154300000,1670154599999,0,BTCUSDT,16950.47000000,16944.79000000,16946.95000000,16939.18000000,479.20096000,8120244.21451770,239.64745000,4061010.23566420,12710,1670154600000,1670154899999,0,BTCUSDT,16950.00000000,16948.64000000,16944.30000000,16939.65000000,389.10476000,6593178.28260370,213.24562000,3613449.00311750,11712,1670154900000,1670155199999,0,BTCUSDT,16959.00000000,16950.49000000,16948.64000000,16948.00000000,761.88146000,12915878.62961710,388.85000000,6592257.16528490,14707,1670155200000,1670155499999,0,BTCUSDT,16956.93000000,16950.50000000,16950.65000000,16945.85000000,543.66602000,9215997.40631270,246.63160000,4180896.52475380,11409,1670155500000,1670155799999,0,BTCUSDT
16950.47000000,16944.79000000,16946.95000000,16939.18000000,479.20096000,8120244.21451770,239.64745000,4061010.23566420,12710,1670154600000,1670154899999,0,BTCUSDT,16950.00000000,16948.64000000,16944.30000000,16939.65000000,389.10476000,6593178.28260370,213.24562000,3613449.00311750,11712,1670154900000,1670155199999,0,BTCUSDT,16959.00000000,16950.49000000,16948.64000000,16948.00000000,761.88146000,12915878.62961710,388.85000000,6592257.16528490,14707,1670155200000,1670155499999,0,BTCUSDT,16956.93000000,16950.50000000,16950.65000000,16945.85000000,543.66602000,9215997.40631270,246.63160000,4180896.52475380,11409,1670155500000,1670155799999,0,BTCUSDT,16952.62000000,16942.27000000,16949.91000000,16937.25000000,616.72877000,10450531.78663060,304.29419000,5156479.17703320,13638,1670155800000,1670156099999,0,BTCUSDT
16950.00000000,16948.64000000,16944.30000000,16939.65000000,389.10476000,6593178.28260370,213.24562000,3613449.00311750,11712,1670154900000,1670155199999,0,BTCUSDT,16959.00000000,16950.49000000,16948.64000000,16948.00000000,761.88146000,12915878.62961710,388.85000000,6592257.16528490,14707,1670155200000,1670155499999,0,BTCUSDT,16956.93000000,16950.50000000,16950.65000000,16945.85000000,543.66602000,9215997.40631270,246.63160000,4180896.52475380,11409,1670155500000,1670155799999,0,BTCUSDT,16952.62000000,16942.27000000,16949.91000000,16937.25000000,616.72877000,10450531.78663060,304.29419000,5156479.17703320,13638,1670155800000,1670156099999,0,BTCUSDT,16959.00000000,16954.63000000,16942.27000000,16926.54000000,861.71729000,14603678.17571950,450.43401000,7633872.17878220,19651,1670156100000,1670156399999,0,BTCUSDT
16959.00000000,16950.49000000,16948.64000000,16948.00000000,761.88146000,12915878.62961710,388.85000000,6592257.16528490,14707,1670155200000,1670155499999,0,BTCUSDT,16956.93000000,16950.50000000,16950.65000000,16945.85000000,543.66602000,9215997.40631270,246.63160000,4180896.52475380,11409,1670155500000,1670155799999,0,BTCUSDT,16952.62000000,16942.27000000,16949.91000000,16937.25000000,616.72877000,10450531.78663060,304.29419000,5156479.17703320,13638,1670155800000,1670156099999,0,BTCUSDT,16959.00000000,16954.63000000,16942.27000000,16926.54000000,861.71729000,14603678.17571950,450.43401000,7633872.17878220,19651,1670156100000,1670156399999,0,BTCUSDT,16958.21000000,16953.27000000,16955.15000000,16950.24000000,424.23975000,7192790.88964880,208.94432000,3542630.18246290,12320,1670156400000,1670156699999,0,BTCUSDT
16956.93000000,16950.50000000,16950.65000000,16945.85000000,543.66602000,9215997.40631270,246.63160000,4180896.52475380,11409,1670155500000,1670155799999,0,BTCUSDT,16952.62000000,16942.27000000,16949.91000000,16937.25000000,616.72877000,10450531.78663060,304.29419000,5156479.17703320,13638,1670155800000,1670156099999,0,BTCUSDT,16959.00000000,16954.63000000,16942.27000000,16926.54000000,861.71729000,14603678.17571950,450.43401000,7633872.17878220,19651,1670156100000,1670156399999,0,BTCUSDT,16958.21000000,16953.27000000,16955.15000000,16950.24000000,424.23975000,7192790.88964880,208.94432000,3542630.18246290,12320,1670156400000,1670156699999,0,BTCUSDT,16958.21000000,16953.18000000,16953.27000000,16950.88000000,423.49296000,7179962.72049380,214.52362000,3637134.16127470,12060,1670156700000,1670156999999,0,BTCUSDT
16952.62000000,16942.27000000,16949.91000000,16937.25000000,616.72877000,10450531.78663060,304.29419000,5156479.17703320,13638,1670155800000,1670156099999,0,BTCUSDT,16959.00000000,16954.63000000,16942.27000000,16926.54000000,861.71729000,14603678.17571950,450.43401000,7633872.17878220,19651,1670156100000,1670156399999,0,BTCUSDT,16958.21000000,16953.27000000,16955.15000000,16950.24000000,424.23975000,7192790.88964880,208.94432000,3542630.18246290,12320,1670156400000,1670156699999,0,BTCUSDT,16958.21000000,16953.18000000,16953.27000000,16950.88000000,423.49296000,7179962.72049380,214.52362000,3637134.16127470,12060,1670156700000,1670156999999,0,BTCUSDT,16959.49000000,16954.24000000,16953.18000000,16949.60000000,616.97989000,10460818.71499650,321.25653000,5447012.45840120,13542,1670157000000,1670157299999,0,BTCUSDT
16959.00000000,16954.63000000,16942.27000000,16926.54000000,861.71729000,14603678.17571950,450.43401000,7633872.17878220,19651,1670156100000,1670156399999,0,BTCUSDT,16958.21000000,16953.27000000,16955.15000000,16950.24000000,424.23975000,7192790.88964880,208.94432000,3542630.18246290,12320,1670156400000,1670156699999,0,BTCUSDT,16958.21000000,16953.18000000,16953.27000000,16950.88000000,423.49296000,7179962.72049380,214.52362000,3637134.16127470,12060,1670156700000,1670156999999,0,BTCUSDT,16959.49000000,16954.24000000,16953.18000000,16949.60000000,616.97989000,10460818.71499650,321.25653000,5447012.45840120,13542,1670157000000,1670157299999,0,BTCUSDT,16960.98000000,16960.57000000,16954.24000000,16952.67000000,472.22947000,8007696.65133550,260.39474000,4415665.55309900,11954,1670157300000,1670157599999,0,BTCUSDT
16958.21000000,16953.27000000,16955.15000000,16950.24000000,424.23975000,7192790.88964880,208.94432000,3542630.18246290,12320,1670156400000,1670156699999,0,BTCUSDT,16958.21000000,16953.18000000,16953.27000000,16950.88000000,423.49296000,7179962.72049380,214.52362000,3637134.16127470,12060,1670156700000,1670156999999,0,BTCUSDT,16959.49000000,16954.24000000,16953.18000000,16949.60000000,616.97989000,10460818.71499650,321.25653000,5447012.45840120,13542,1670157000000,1670157299999,0,BTCUSDT,16960.98000000,16960.57000000,16954.24000000,16952.67000000,472.22947000,8007696.65133550,260.39474000,4415665.55309900,11954,1670157300000,1670157599999,0,BTCUSDT,16962.43000000,16955.47000000,16960.57000000,16953.73000000,534.51170000,9063920.37834500,244.47907000,4145797.88404360,12491,1670157600000,1670157899999,0,BTCUSDT
16958.21000000,16953.18000000,16953.27000000,16950.88000000,423.49296000,7179962.72049380,214.52362000,3637134.16127470,12060,1670156700000,1670156999999,0,BTCUSDT,16959.49000000,16954.24000000,16953.18000000,16949.60000000,616.97989000,10460818.71499650,321.25653000,5447012.45840120,13542,1670157000000,1670157299999,0,BTCUSDT,16960.98000000,16960.57000000,16954.24000000,16952.67000000,472.22947000,8007696.65133550,260.39474000,4415665.55309900,11954,1670157300000,1670157599999,0,BTCUSDT,16962.43000000,16955.47000000,16960.57000000,16953.73000000,534.51170000,9063920.37834500,244.47907000,4145797.88404360,12491,1670157600000,1670157899999,0,BTCUSDT,16962.89000000,16945.92000000,16955.47000000,16944.00000000,553.56728000,9384036.98122250,277.85406000,4710414.70252460,12364,1670157900000,1670158199999,0,BTCUSDT
16959.49000000,16954.24000000,16953.18000000,16949.60000000,616.97989000,10460818.71499650,321.25653000,5447012.45840120,13542,1670157000000,1670157299999,0,BTCUSDT,16960.98000000,16960.57000000,16954.24000000,16952.67000000,472.22947000,8007696.65133550,260.39474000,4415665.55309900,11954,1670157300000,1670157599999,0,BTCUSDT,16962.43000000,16955.47000000,16960.57000000,16953.73000000,534.51170000,9063920.37834500,244.47907000,4145797.88404360,12491,1670157600000,1670157899999,0,BTCUSDT,16962.89000000,16945.92000000,16955.47000000,16944.00000000,553.56728000,9384036.98122250,277.85406000,4710414.70252460,12364,1670157900000,1670158199999,0,BTCUSDT,16959.41000000,16956.52000000,16945.92000000,16941.88000000,332.16799000,5630762.02108890,184.50227000,3127584.36880330,10312,1670158200000,1670158499999,0,BTCUSDT
16960.98000000,16960.57000000,16954.24000000,16952.67000000,472.22947000,8007696.65133550,260.39474000,4415665.55309900,11954,1670157300000,1670157599999,0,BTCUSDT,16962.43000000,16955.47000000,16960.57000000,16953.73000000,534.51170000,9063920.37834500,244.47907000,4145797.88404360,12491,1670157600000,1670157899999,0,BTCUSDT,16962.89000000,16945.92000000,16955.47000000,16944.00000000,553.56728000,9384036.98122250,277.85406000,4710414.70252460,12364,1670157900000,1670158199999,0,BTCUSDT,16959.41000000,16956.52000000,16945.92000000,16941.88000000,332.16799000,5630762.02108890,184.50227000,3127584.36880330,10312,1670158200000,1670158499999,0,BTCUSDT,16959.00000000,16956.92000000,16956.87000000,16952.39000000,359.93097000,6102838.11565810,187.73473000,3183206.03448560,10152,1670158500000,1670158799999,0,BTCUSDT
16962.43000000,16955.47000000,16960.57000000,16953.73000000,534.51170000,9063920.37834500,244.47907000,4145797.88404360,12491,1670157600000,1670157899999,0,BTCUSDT,16962.89000000,16945.92000000,16955.47000000,16944.00000000,553.56728000,9384036.98122250,277.85406000,4710414.70252460,12364,1670157900000,1670158199999,0,BTCUSDT,16959.41000000,16956.52000000,16945.92000000,16941.88000000,332.16799000,5630762.02108890,184.50227000,3127584.36880330,10312,1670158200000,1670158499999,0,BTCUSDT,16959.00000000,16956.92000000,16956.87000000,16952.39000000,359.93097000,6102838.11565810,187.73473000,3183206.03448560,10152,1670158500000,1670158799999,0,BTCUSDT,16959.00000000,16954.90000000,16957.33000000,16951.50000000,476.33273000,8076403.96542270,225.43877000,3822498.80706350,11542,1670158800000,1670159099999,0,BTCUSDT
16962.89000000,16945.92000000,16955.47000000,16944.00000000,553.56728000,9384036.98122250,277.85406000,4710414.70252460,12364,1670157900000,1670158199999,0,BTCUSDT,16959.41000000,16956.52000000,16945.92000000,16941.88000000,332.16799000,5630762.02108890,184.50227000,3127584.36880330,10312,1670158200000,1670158499999,0,BTCUSDT,16959.00000000,16956.92000000,16956.87000000,16952.39000000,359.93097000,6102838.11565810,187.73473000,3183206.03448560,10152,1670158500000,1670158799999,0,BTCUSDT,16959.00000000,16954.90000000,16957.33000000,16951.50000000,476.33273000,8076403.96542270,225.43877000,3822498.80706350,11542,1670158800000,1670159099999,0,BTCUSDT,16958.00000000,16955.19000000,16954.70000000,16951.15000000,312.64264000,5300580.20199300,151.34402000,2565956.18253280,8822,1670159100000,1670159399999,0,BTCUSDT
16959.41000000,16956.52000000,16945.92000000,16941.88000000,332.16799000,5630762.02108890,184.50227000,3127584.36880330,10312,1670158200000,1670158499999,0,BTCUSDT,16959.00000000,16956.92000000,16956.87000000,16952.39000000,359.93097000,6102838.11565810,187.73473000,3183206.03448560,10152,1670158500000,1670158799999,0,BTCUSDT,16959.00000000,16954.90000000,16957.33000000,16951.50000000,476.33273000,8076403.96542270,225.43877000,3822498.80706350,11542,1670158800000,1670159099999,0,BTCUSDT,16958.00000000,16955.19000000,16954.70000000,16951.15000000,312.64264000,5300580.20199300,151.34402000,2565956.18253280,8822,1670159100000,1670159399999,0,BTCUSDT,16957.48000000,16954.10000000,16955.19000000,16952.08000000,272.88484000,4626626.17437080,125.80660000,2133020.94256590,9232,1670159400000,1670159699999,0,BTCUSDT
16959.00000000,16956.92000000,16956.87000000,16952.39000000,359.93097000,6102838.11565810,187.73473000,3183206.03448560,10152,1670158500000,1670158799999,0,BTCUSDT,16959.00000000,16954.90000000,16957.33000000,16951.50000000,476.33273000,8076403.96542270,225.43877000,3822498.80706350,11542,1670158800000,1670159099999,0,BTCUSDT,16958.00000000,16955.19000000,16954.70000000,16951.15000000,312.64264000,5300580.20199300,151.34402000,2565956.18253280,8822,1670159100000,1670159399999,0,BTCUSDT,16957.48000000,16954.10000000,16955.19000000,16952.08000000,272.88484000,4626626.17437080,125.80660000,2133020.94256590,9232,1670159400000,1670159699999,0,BTCUSDT,16955.45000000,16946.48000000,16954.10000000,16943.69000000,325.65994000,5519641.20675090,147.69566000,2503309.02757330,10768,1670159700000,1670159999999,0,BTCUSDT
16959.00000000,16954.90000000,16957.33000000,16951.50000000,476.33273000,8076403.96542270,225.43877000,3822498.80706350,11542,1670158800000,1670159099999,0,BTCUSDT,16958.00000000,16955.19000000,16954.70000000,16951.15000000,312.64264000,5300580.20199300,151.34402000,2565956.18253280,8822,1670159100000,1670159399999,0,BTCUSDT,16957.48000000,16954.10000000,16955.19000000,16952.08000000,272.88484000,4626626.17437080,125.80660000,2133020.94256590,9232,1670159400000,1670159699999,0,BTCUSDT,16955.45000000,16946.48000000,16954.10000000,16943.69000000,325.65994000,5519641.20675090,147.69566000,2503309.02757330,10768,1670159700000,1670159999999,0,BTCUSDT,16950.29000000,16944.53000000,16946.48000000,16930.00000000,663.64911000,11242241.80882470,317.80298000,5383680.15663410,14926,1670160000000,1670160299999,0,BTCUSDT
16958.00000000,16955.19000000,16954.70000000,16951.15000000,312.64264000,5300580.20199300,151.34402000,2565956.18253280,8822,1670159100000,1670159399999,0,BTCUSDT,16957.48000000,16954.10000000,16955.19000000,16952.08000000,272.88484000,4626626.17437080,125.80660000,2133020.94256590,9232,1670159400000,1670159699999,0,BTCUSDT,16955.45000000,16946.48000000,16954.10000000,16943.69000000,325.65994000,5519641.20675090,147.69566000,2503309.02757330,10768,1670159700000,1670159999999,0,BTCUSDT,16950.29000000,16944.53000000,16946.48000000,16930.00000000,663.64911000,11242241.80882470,317.80298000,5383680.15663410,14926,1670160000000,1670160299999,0,BTCUSDT,16948.31000000,16944.50000000,16944.53000000,16941.10000000,307.18219000,5204996.61197980,150.42189000,2548825.21234220,9218,1670160300000,1670160599999,0,BTCUSDT
16957.48000000,16954.10000000,16955.19000000,16952.08000000,272.88484000,4626626.17437080,125.80660000,2133020.94256590,9232,1670159400000,1670159699999,0,BTCUSDT,16955.45000000,16946.48000000,16954.10000000,16943.69000000,325.65994000,5519641.20675090,147.69566000,2503309.02757330,10768,1670159700000,1670159999999,0,BTCUSDT,16950.29000000,16944.53000000,16946.48000000,16930.00000000,663.64911000,11242241.80882470,317.80298000,5383680.15663410,14926,1670160000000,1670160299999,0,BTCUSDT,16948.31000000,16944.50000000,16944.53000000,16941.10000000,307.18219000,5204996.61197980,150.42189000,2548825.21234220,9218,1670160300000,1670160599999,0,BTCUSDT,16948.70000000,16940.76000000,16944.50000000,16938.61000000,375.39448000,6360480.46749710,169.79761000,2877039.72950010,9965,1670160600000,1670160899999,0,BTCUSDT
